x	y	color
38461.93359375	8800.955078125	0
38434.1015625	8567.5263671875	0
38472.7421875	8593.482421875	0
38443.23046875	8591.546875	0
38509.12890625	8567.013671875	0
38403.05859375	8577.580078125	0
38485.02734375	8627.4208984375	0
38425.9609375	8615.4453125	0
38456.3203125	8637.7451171875	0
38502.5078125	8644.482421875	0
38485.921875	8661.392578125	0
38429.88671875	8665.4931640625	0
38498.09765625	8689.4072265625	0
38437.79296875	8727.626953125	0
38454.48046875	8698.384765625	0
38429.234375	8298.6474609375	0
38444.71484375	8333.4404296875	0
38474.3828125	8535.134765625	0
38506.03125	8521.025390625	0
38406.046875	8518.744140625	0
38492	8551.626953125	0
38429.78515625	8543.9296875	0
38447.5546875	8520.73828125	0
38438.23046875	8493.916015625	0
38483.17578125	8490.1708984375	0
38453.80078125	8486.67578125	0
38484.90234375	8459.005859375	0
38433.16796875	8424.75390625	0
36638.8203125	8319.669921875	0
36069.5703125	8558.3759765625	0
36088.25	8513.791015625	0
36052.46875	8749.5615234375	0
36104.2890625	8812.919921875	0
36050.75390625	8797.291015625	0
36725.0859375	8662.5439453125	0
36027.171875	8514.4091796875	0
36014.37109375	8460.3935546875	0
37561.515625	8938.349609375	0
37524.9609375	8905.7294921875	0
37496.171875	8952.064453125	0
37533.70703125	8970.806640625	0
37551.4375	8886.8359375	0
37605.5859375	8970.4130859375	0
37584.63671875	8952.7958984375	0
37620.2421875	8876	0
37591.41015625	8905.5693359375	0
37603.89453125	8881.6103515625	0
37572.54296875	8882.0419921875	0
37572.5859375	8857.291015625	0
37522.09765625	8793.537109375	0
37500.82421875	8814.927734375	0
37545.52734375	8821.2060546875	0
37584.26171875	8829.29296875	0
37572.34375	8803.0078125	0
37583.0859375	8488.3828125	0
37579.81640625	8519.365234375	0
37612.2734375	8679.8837890625	0
37562.12109375	8553.0849609375	0
37556.3359375	8602.9326171875	0
37581.46484375	8599.3759765625	0
37595.63671875	8571.6318359375	0
37609.484375	8535.85546875	0
37553.07421875	8625.3857421875	0
37592.75390625	8652.2783203125	0
37606.296875	8629.0322265625	0
37533.53125	8578.6376953125	0
37550.6171875	8507.9296875	0
37527.19140625	8518.919921875	0
37508.88671875	8552.0830078125	0
37541.71484375	8361.3916015625	0
37599.1328125	8459.3564453125	0
37596.97265625	8310.091796875	0
37578.8125	8347.244140625	0
37537.7578125	8476.994140625	0
37561.11328125	8450.4248046875	0
37579.546875	8263.7021484375	0
37618.59375	8071.47607421875	0
37350.953125	7991.630859375	0
37468.36328125	8094.4765625	0
37433.59375	8024.68212890625	0
37389.69921875	8037.1064453125	0
36684.0234375	8740.146484375	0
36618.72265625	8764.7041015625	0
36658.1171875	8852.7431640625	0
36690.58203125	8836.5322265625	0
36628.171875	8905.6162109375	0
36663.51171875	8913.6982421875	0
36608.51953125	8823.0185546875	0
36688.30859375	8793.072265625	0
36649.65625	8804.2939453125	0
36663.2109375	8485.9970703125	0
36657	8519.578125	0
36634.578125	8490.6982421875	0
36601.40625	8662.904296875	0
36699.08984375	8691.498046875	0
36630.9453125	8683.65625	0
36665.30078125	8683.0380859375	0
36645.34375	8596.8671875	0
36617.0703125	8644.24609375	0
36651.6484375	8634	0
36694.8046875	8625.720703125	0
36716.92578125	8602.4248046875	0
36698.6796875	8521.462890625	0
36620.28125	8571.3486328125	0
36675.09375	8566.513671875	0
38404.7421875	7975.6328125	0
38431.48046875	7982.11376953125	0
38427.3671875	7947.171875	0
38504.8828125	8043.54541015625	0
38488.53515625	7995.23388671875	0
37394.98046875	7980.22119140625	0
37433.5546875	7953.91552734375	0
37412.26953125	7966.28466796875	0
37353.84375	7957.37451171875	0
34208.8203125	8469.8857421875	0
34480.8671875	7958.44189453125	0
34420.13671875	7946.259765625	0
34397.91796875	8502.87109375	0
34403.84765625	8539.1591796875	0
34508.00390625	8434.5771484375	0
34552.3671875	8431.056640625	0
34532.01171875	8463.8056640625	0
34522.40625	8450.462890625	0
34542.765625	8530.6357421875	0
34512.921875	8510.6064453125	0
34462.14453125	8435.064453125	0
34444.69921875	8492.923828125	0
34481.77734375	8451.6376953125	0
34475.05859375	8476.9521484375	0
34460.05078125	8716.3623046875	0
34491.3671875	8701.0087890625	0
34552.8515625	9137.0166015625	0
34549.98828125	9197.794921875	0
34561.53125	8844.4970703125	0
34478.4453125	8767.5078125	0
34541.53515625	8780.5361328125	0
34499.3828125	8804.556640625	0
34519.5703125	8710.6630859375	0
34506.23828125	8737.25390625	0
34480.26171875	8744.818359375	0
34340.625	8743.2587890625	0
34309.61328125	8798.9794921875	0
34405.9375	8799.9736328125	0
34333.17578125	8832.68359375	0
34329.6484375	8811.0546875	0
34315.66796875	8775.4052734375	0
34365.32421875	8789.9501953125	0
34384.92578125	8627.677734375	0
34405.04296875	8581.818359375	0
34385.8359375	8600.3291015625	0
34372.9921875	8569.0166015625	0
34475.875	8648.7158203125	0
34562.34765625	8709.986328125	0
34536.9765625	8674.7939453125	0
34518.65625	8639.3671875	0
34493.65625	8668.3623046875	0
34417.640625	8656.1318359375	0
34447.62109375	8675.419921875	0
34419.234375	8722.2236328125	0
34376.859375	8670.7509765625	0
34390.8359375	8743.6689453125	0
34419.265625	8690.6484375	0
34484.98828125	8564.09765625	0
34470.3203125	8595.7392578125	0
34450.8828125	8624.3759765625	0
34363.2578125	8597.7421875	0
34343.625	8625.8134765625	0
34425.96875	8002.3310546875	0
34474.21875	8040.03369140625	0
34505.6484375	8067.4306640625	0
34501.5703125	8009.52880859375	0
34337.78515625	8428.404296875	0
34543.14453125	8358.029296875	0
34521.96484375	8392.97265625	0
34407.56640625	8326.908203125	0
33556.95703125	8793.125	0
40715.54296875	8203.4287109375	0
38627.26953125	8180.08740234375	0
33377.390625	10285.4267578125	1
33356.25390625	10771.619140625	1
33345.671875	10821.736328125	1
33432.51953125	10802.8154296875	1
33385.953125	10793.3095703125	1
33058.58203125	10212.3681640625	1
33087.5	10322.0966796875	1
33055.36328125	10329.9853515625	1
33307.46484375	10994.423828125	1
33348.6875	11036.0556640625	1
33365.04296875	11000.75390625	1
33313.9765625	10796.19140625	1
33315.06640625	10845.845703125	1
33168.515625	11396.546875	1
33411.23046875	11109.638671875	1
33406.02734375	11498.0205078125	1
33226.20703125	11023.39453125	1
33263.4296875	10989.2138671875	1
33582.68359375	10530.6796875	1
33480.796875	11924.76171875	1
33643.19140625	12029.046875	1
33555.703125	12099.7783203125	1
33516.33984375	11939.4296875	1
33624.88671875	11453.3095703125	1
33478.98828125	11091.4033203125	1
33711.09765625	11779.662109375	1
33681.60546875	12041.21875	1
33726.53125	12022.9951171875	1
33754.265625	12003.693359375	1
34037.4296875	11929.3935546875	1
34099.390625	10811.900390625	1
34444.4609375	11722.6123046875	1
34553.00390625	11788.6474609375	1
34530.90625	11769.7099609375	1
34508.26171875	11742.916015625	1
34444.77734375	11764.0126953125	1
34500.83984375	11916.6943359375	1
34546.54296875	12007.712890625	1
34541.11328125	11962.7197265625	1
34473.86328125	11845.85546875	1
34472.52734375	11888.076171875	1
34510.52734375	11873.8662109375	1
34531.12890625	11843.6826171875	1
34434.36328125	11825.15234375	1
34416.44921875	11845.9189453125	1
34351.6796875	11935.720703125	1
34371.09375	11852.5087890625	1
34372.28515625	11814.017578125	1
34355.12890625	11905.2392578125	1
34140.5859375	12520.908203125	1
34202.12890625	12555.5634765625	1
34187.3046875	12511.3359375	1
34165.45703125	12535.087890625	1
34306.17578125	12421.498046875	1
34312.78125	12517.6962890625	1
34326.36328125	12479.642578125	1
34240.859375	12507.203125	1
34268.171875	12561.6240234375	1
34251.90234375	12435.4951171875	1
34320.84375	11895.1962890625	1
34338.26171875	11872.7373046875	1
34443.203125	11877.4423828125	1
34416.328125	11898.62109375	1
34434.13671875	12312.2431640625	1
34385	12314.8525390625	1
34411.66015625	12258.3369140625	1
34481.37890625	12345.6904296875	1
34514.71875	12480.318359375	1
34381.015625	12417.0380859375	1
34413.671875	12355.458984375	1
34120.6796875	11190.171875	1
34203.28515625	11295.5869140625	1
34182.9921875	11253.2939453125	1
34154.04296875	11222.8154296875	1
34335.96484375	11261.7119140625	1
34309.71484375	11328.3115234375	1
34379.0546875	11310.732421875	1
34270.9375	11379.5498046875	1
34284.2890625	11423.4814453125	1
34297.58203125	11393.0458984375	1
34196.27734375	11067.7734375	1
34348.11328125	11100.9970703125	1
34343.125	11058.7861328125	1
34394.66015625	10765.962890625	1
34414.4140625	10876.12109375	1
34377.46484375	10900.48046875	1
34305.859375	10873.328125	1
34251.84765625	10964.21875	1
35061.92578125	9580.2099609375	1
34389.125	8883.9599609375	1
34561.546875	9100.2158203125	1
39788	12320.384765625	1
39426.44921875	11694.81640625	1
39566.203125	9462.6318359375	1
39194.359375	12077.8779296875	1
38358.640625	10925.626953125	1
38721.6796875	10732.3046875	1
38529.06640625	10741.048828125	1
38438.96875	12345.86328125	1
38615.21875	12103.0625	1
38617.8203125	12332.0419921875	1
38608.4140625	12303.818359375	1
38632.9765625	12281.154296875	1
38645.15625	12252.34375	1
38576.625	12135.2255859375	1
38376.34765625	12429.6552734375	1
38439.69140625	12443.5302734375	1
38446.8515625	12401.37109375	1
38400.97265625	12401.9609375	1
38518.62109375	12412.712890625	1
38510.171875	12458.2666015625	1
38488.4140625	12434.9208984375	1
38699.27734375	12551.4140625	1
37678.58203125	11924.5458984375	1
37661.3828125	11901.4365234375	1
37662.71875	11979.658203125	1
37706.6484375	11940.7099609375	1
37764.890625	11914.458984375	1
37670.625	11634.716796875	1
37838.59765625	11558.3505859375	1
37807.734375	11629.00390625	1
37694.53515625	11536.583984375	1
37864.234375	11788.609375	1
37916.33203125	11773.9833984375	1
37894.0546875	11818.421875	1
37836.6640625	11695.609375	1
37878.734375	11754.419921875	1
37906.2578125	11727.3037109375	1
37866.59375	11717.4248046875	1
37857.66796875	11286.3759765625	1
38291.12890625	11125.2392578125	1
38220.00390625	11069.900390625	1
38668.23046875	9328.85546875	1
34957.5390625	9022.1015625	1
34616.1171875	9220.564453125	1
34646.29296875	8309.4609375	1
34720.12109375	7957.66064453125	1
32590.3359375	8269.7001953125	1
32534.4375	8564.4873046875	1
32572.193359375	8529.91796875	1
32543.671875	8527.6953125	1
32538.064453125	8462.6669921875	1
32762.33203125	8619.2763671875	1
32618.017578125	8564.2744140625	1
32597.76171875	8511.5810546875	1
32748.93359375	8885.705078125	1
32790.54296875	8859.2412109375	1
32784.453125	8903.37109375	1
32646.158203125	8800.4384765625	1
32673.390625	8998.7861328125	1
32667.697265625	8757.3134765625	1
32652.46875	8900.4267578125	1
39860.4453125	9342.01171875	1
39733.4140625	9977.837890625	1
40721.3046875	11340.560546875	1
40665.296875	11345.2080078125	1
40730.453125	11390.1318359375	1
40700.37890625	11455.037109375	1
40690.5703125	11421.9912109375	1
40781.54296875	11282.505859375	1
40783.953125	11249.67578125	1
40733.234375	11228.3193359375	1
40758.8828125	11354.677734375	1
40746.28515625	11262.92578125	1
40302.59765625	11175.5205078125	1
39843.53515625	11718.6064453125	1
40060.1796875	12356.6923828125	1
40171.78515625	12377.4541015625	1
40574.4375	11431.41796875	1
40446.4296875	11569.4677734375	1
40450.7421875	11630.9375	1
40440.140625	11600.8544921875	1
40408.1953125	11573.0322265625	1
40479.0078125	11479.9599609375	1
40572.1640625	11505.908203125	1
40487.8984375	11552.640625	1
40542.046875	11507.5283203125	1
40519.2734375	11476.2373046875	1
40501.25	11518.697265625	1
40494.640625	11435.1083984375	1
40503.62109375	11451.373046875	1
40433.08203125	11452.087890625	1
40681.8515625	11249.154296875	1
40621.73828125	11426.3486328125	1
40612.53515625	11504.5625	1
40576.6328125	11467.6513671875	1
40635.9765625	11476.7939453125	1
40671.26953125	11488.146484375	1
40582.94921875	11322.2578125	1
40647.85546875	11391.603515625	1
40610.62890625	11386.275390625	1
40623.5859375	11341.1640625	1
40464.21875	11378.05859375	1
40514.171875	11360.669921875	1
40507.7109375	11411.96875	1
34649.8125	10547.3564453125	1
34688.1171875	11886.8828125	1
34694.76953125	11944.9599609375	1
34591.765625	11940.2333984375	1
34540.1171875	11910.9052734375	1
34589.07421875	11986.62109375	1
34660.6875	12047.0458984375	1
34606.11328125	12023.994140625	1
34563.02734375	11730.283203125	1
34552.71875	11820.8681640625	1
34597.59375	11815.1220703125	1
34645.2265625	11794.5390625	1
34551.03125	10980.283203125	1
34825.9375	11416.7734375	1
34781.2421875	11825.13671875	1
34818.859375	11792.9833984375	1
34778.86328125	11768.8046875	1
34815.93359375	11374.02734375	1
34696.65625	12294.90625	1
34719.59765625	12521.26171875	1
34686.99609375	12437.830078125	1
34750.0078125	12376.9794921875	1
34695.95703125	12369.6162109375	1
34724.42578125	12332.9873046875	1
36841.5546875	11898.6025390625	1
36900.7265625	11963.8095703125	1
36876.30859375	11930.9404296875	1
36831.33203125	11924.2802734375	1
36598.2734375	11472.7900390625	1
36891.66796875	11852.138671875	1
36861.5546875	11887.48046875	1
36921.0546875	11878.232421875	1
37404.67578125	11842.1171875	1
37380.6171875	11805.6357421875	1
37438.9609375	11799.6572265625	1
37276.703125	12087.216796875	1
37207.0859375	12151.2138671875	1
37219.5625	12112.953125	1
37362.41015625	12077.30859375	1
37243.43359375	12357.1650390625	1
37218.40234375	12481.5771484375	1
37270.828125	12435.6328125	1
36828.5859375	12492.330078125	1
36831.76953125	12350.7041015625	1
36788.09375	12486.5966796875	1
37458.13671875	12539.8623046875	1
37481.0390625	12587.275390625	1
37439.52734375	12573.533203125	1
37589.68359375	12053.3603515625	1
37623.265625	12288.71484375	1
37429.875	12487.7392578125	1
37367.0546875	12536.8486328125	1
37409.7578125	12534.1240234375	1
37386.984375	12487.4375	1
37255.18359375	12498.8349609375	1
37202.0390625	12576.365234375	1
37222.8671875	12550.140625	1
37213.55859375	12521.9033203125	1
38360.19921875	12508.65625	1
38459.5703125	12478.7490234375	1
38385.7265625	12455.26171875	1
38396.23828125	12483.5234375	1
38293.50390625	12509.615234375	1
38332.65234375	12447.6728515625	1
38313.29296875	12473.2529296875	1
38471.62109375	12578.4921875	1
38342.703125	12568.4990234375	1
38386.0625	12554.2509765625	1
38109.83203125	12487.5458984375	1
38252.203125	12483.173828125	1
38232.43359375	12516.2216796875	1
37750.58984375	12599.361328125	1
38097.68359375	12534.474609375	1
37974.453125	12590.6796875	1
38049.46875	12574.25	1
37983.75	12546.9990234375	1
34239.63671875	11463.8828125	1
34323.6015625	11434.279296875	1
34247.86328125	11425.5595703125	1
40056.33203125	12027.0263671875	1
40382.9296875	12120.07421875	1
39666.4296875	12128.0361328125	1
40224.65234375	12123.69921875	1
39213.46484375	11971.5927734375	1
33081.6796875	12336.2265625	1
33113.04296875	12001.2138671875	1
33078.90625	12207.6767578125	1
34650.66796875	12439.765625	1
34587.7734375	12453.701171875	1
34668.14453125	12550.9326171875	1
34602.4765625	12576.2138671875	1
34630.97265625	12545.95703125	1
34687.9765625	12483.2958984375	1
34666.16796875	12508.7265625	1
34634.38671875	12495.91015625	1
34643.22265625	12395.1435546875	1
34617.6875	12405.123046875	1
34669.37109375	12394.650390625	1
34617.28125	12221.4453125	1
34617.0703125	12365.267578125	1
34660.70703125	12343.3095703125	1
34629.7578125	12329.671875	1
34646.5234375	12311.8466796875	1
34769.140625	12524.1611328125	1
34800.30859375	12533.9169921875	1
34797.19921875	12480.48046875	1
34847.19921875	12538.1201171875	1
34900.125	12480.3134765625	1
34750.55859375	12442.509765625	1
34710.56640625	12577.7841796875	1
34726.74609375	12465.6259765625	1
34741.29296875	11932.0185546875	1
34790.00390625	11937.689453125	1
34706.40234375	11981.3896484375	1
34527.37890625	12088.8759765625	1
34632.234375	11968.8154296875	1
34650.61328125	12017.62109375	1
34627.078125	12043.92578125	1
34684.296875	12013.96875	1
34648.0546875	11947.8515625	1
34633.25390625	11925.525390625	1
34531.4140625	11937.740234375	1
33988.265625	11918.25390625	1
34114.578125	12363.873046875	1
34224.80859375	12446.353515625	1
34089.8828125	12441.9287109375	1
34202.78125	12457.328125	1
33621.203125	11959.2705078125	1
33720.66796875	11927.4150390625	1
33678.484375	11955.7685546875	1
33647.88671875	11931.3056640625	1
33755.5390625	11948.2607421875	1
34263.6328125	11966.2783203125	1
34453.3125	11981.3935546875	1
34395.8203125	11925.3505859375	1
33389.7890625	11928.08203125	1
33422.484375	11921.6650390625	1
33570.40625	11894.7958984375	1
33533.9921875	12019.669921875	1
33588.87109375	11930.328125	1
33544.77734375	11972.1240234375	1
33134.73828125	11917.703125	1
33243.8203125	11995.2490234375	1
33282.04296875	12235.1943359375	1
33766.92578125	11929.2685546875	1
34744.73046875	11893.5576171875	1
34640.78515625	11900.896484375	1
36715.453125	12023.3271484375	1
36728.65234375	12539.9482421875	1
36748.94140625	12461.8681640625	1
36775.13671875	12592.1201171875	1
36735.69140625	12591.9404296875	1
36833.59765625	12594.27734375	1
37022.96484375	12584.2763671875	1
37056.43359375	12600.05078125	1
37026.8203125	12557.52734375	1
36899.73046875	12581.96875	1
36986.79296875	12586.875	1
36957.84765625	12573.4599609375	1
36826.83984375	12539.666015625	1
36822.8671875	12451.72265625	1
36867.515625	12469.8828125	1
36918.328125	12533.1630859375	1
36897.61328125	12497.978515625	1
36897.28515625	12434.2822265625	1
36990.32421875	12550.0107421875	1
37011.71484375	12475.205078125	1
36982.95703125	12465.0673828125	1
36954.34375	12490.8681640625	1
37059.77734375	12523.2333984375	1
37041.9453125	12466.689453125	1
37060.5078125	12437.453125	1
36760.61328125	12420.216796875	1
36783.56640625	12392.6728515625	1
36774.890625	12439.4765625	1
36764.65625	12520.6123046875	1
36731.1484375	12487.2685546875	1
36726.18359375	12433.994140625	1
36800.48046875	12426.396484375	1
36850.89453125	12432.4365234375	1
36855.125	12390.31640625	1
36817	12409.267578125	1
37327.02734375	12558.8486328125	1
37320.8203125	12600.6162109375	1
37382.234375	12598.12890625	1
37361.7890625	12579.9189453125	1
37270.25390625	12555.359375	1
37310.734375	12336.263671875	1
37346.6328125	12374.7294921875	1
37355.234375	12348.044921875	1
37368.4453125	12219.8779296875	1
37422.1640625	12404.2880859375	1
37473.5234375	12416.7783203125	1
37602.30859375	12474.396484375	1
37632.6796875	12377.62109375	1
37644.0625	12347.474609375	1
37617.11328125	12411.0771484375	1
37664.6875	12422.25	1
37484.734375	12512.52734375	1
37459.6796875	12471.8115234375	1
37626.1953125	12520.53125	1
37498.6875	12490.03515625	1
37290.4453125	12379.857421875	1
37318.05859375	12428.9521484375	1
37330.66796875	12406.7119140625	1
37295.3671875	12468.6171875	1
37280.69140625	12528.1826171875	1
37325.07421875	12506.390625	1
37370.03515625	12412.47265625	1
37408.13671875	12442.28515625	1
37356.21875	12461.6708984375	1
37125.65625	12556.578125	1
37111.75	12582.4521484375	1
37083.4375	12563.9794921875	1
37154.42578125	12595.884765625	1
37091.3125	12593.4404296875	1
37088.06640625	12326.5283203125	1
37158.97265625	12511.17578125	1
37165.56640625	12544.66796875	1
37156.9296875	12421.8974609375	1
37172.48046875	12490.068359375	1
37186.55078125	12467.90234375	1
37193.58984375	12433.9765625	1
37101.8203125	12426.22265625	1
37139.60546875	12527.7880859375	1
37103.69140625	12494.1025390625	1
37134.89453125	12455.095703125	1
37235.5078125	12415.0634765625	1
36819.6640625	11977.2841796875	1
36800.63671875	11932.6806640625	1
36897.296875	12033.5712890625	1
36874.2578125	12134.0185546875	1
36894.3046875	12102.4921875	1
36854.7890625	12054.80859375	1
36788.5703125	12026.212890625	1
36819.28515625	12104.0986328125	1
36793.94140625	12066.2744140625	1
36958.87890625	11908.4990234375	1
36994.31640625	11961.4296875	1
36952.78125	11954.4873046875	1
36969.37890625	12022.4072265625	1
36953.71484375	12116.6572265625	1
36977.265625	12101.30859375	1
36930.34765625	12072.8896484375	1
36997.35546875	12114.0302734375	1
36913.9609375	12000.2568359375	1
36856.15625	11980.421875	1
37129.50390625	12131.7353515625	1
37244.59765625	12200.0234375	1
37164.50390625	12165.9677734375	1
37156.15625	12198.375	1
36952.59375	12162.1884765625	1
36946.0234375	12220.16015625	1
36920.37890625	12145.3955078125	1
36964.31640625	12312.7412109375	1
37019.87109375	12165.2783203125	1
37058.87890625	12266.134765625	1
37116.3125	12191.34375	1
37097.16015625	12207.0751953125	1
37072.828125	12184.3740234375	1
37025.66796875	12016.576171875	1
37125.4921875	12081.50390625	1
37070.4375	12101.08203125	1
37023.765625	12085.095703125	1
37207.109375	12068.3662109375	1
37165.125	12099.4287109375	1
37190.82421875	11927.669921875	1
37167.55859375	12028.10546875	1
37236.52734375	12007.2685546875	1
37190.59375	11964.5908203125	1
37065.14453125	11971.37890625	1
37120.32421875	11933.0830078125	1
37105.0703125	12015.4228515625	1
36747.9296875	11954.943359375	1
36754.75	12044.1494140625	1
33154.87890625	11982.62890625	1
33182.59765625	11968.818359375	1
33465.08203125	12002.1572265625	1
33427.4140625	11984.38671875	1
33218.36328125	12052.8056640625	1
33515.27734375	12076.1533203125	1
33179.2734375	12088.1875	1
33288.51953125	12072.8251953125	1
33539.94921875	12207.6962890625	1
33287.62890625	12346.7421875	1
33207.37109375	12369.4345703125	1
33249.27734375	12331.853515625	1
33242.38671875	12366.9375	1
33268.765625	12342.0791015625	1
33246.65234375	12261.28515625	1
33228.6953125	12321.845703125	1
33253.07421875	12295.6396484375	1
33296.87890625	12307.2578125	1
33292.4765625	12270.548828125	1
33671.37890625	12152.2568359375	1
33689.171875	12246.2421875	1
33698.09375	12184.8974609375	1
33665.984375	12192.5986328125	1
33694.48046875	12105.5810546875	1
33660.765625	12121.1884765625	1
33721.7109375	12171.822265625	1
33736.12890625	12109.681640625	1
33763.3515625	12100.3671875	1
33730.93359375	12149.0498046875	1
33737.19140625	12203.3505859375	1
33772.453125	12233.712890625	1
33720.61328125	12237.6767578125	1
33718.3359375	11952.8076171875	1
33739.265625	11975.5068359375	1
33695.35546875	11986.537109375	1
34029.984375	11993.181640625	1
33909.828125	12038.724609375	1
33985.91796875	11999.3818359375	1
33967.078125	12260.52734375	1
34009.984375	12349.888671875	1
33915.8203125	12345.265625	1
33946.6328125	12288.080078125	1
34216.57421875	12273.9384765625	1
34220.890625	12310.6533203125	1
34012.41796875	12083.4560546875	1
33933.953125	12072.4375	1
33988.58984375	12142.986328125	1
33935.0625	12107.873046875	1
33984.1953125	12095.859375	1
33801.890625	12046.4658203125	1
33869.7890625	12000.26953125	1
33850.46875	11958.24609375	1
33802.859375	11997.740234375	1
33831.9921875	12098.7802734375	1
33894.2890625	12088.3359375	1
33864.43359375	12059.5810546875	1
33882.75390625	12140.7919921875	1
33886.18359375	12179.626953125	1
33902.4453125	12204.98046875	1
33772.38671875	12171.8212890625	1
33814.85546875	12177.26953125	1
33793.50390625	12118.2099609375	1
33347.19921875	11985.9169921875	1
33393.6015625	11987.5908203125	1
33371.52734375	11956.8505859375	1
33602.5546875	12050.6630859375	1
33694.9375	12067.794921875	1
33657.8046875	12090.494140625	1
33645.2734375	12066.2578125	1
33588.015625	12086.4169921875	1
33661.80078125	12000.53125	1
33598.34765625	12014.3359375	1
33413.6953125	12031.1005859375	1
33555.375	12061.27734375	1
33441.1953125	12083.9765625	1
33454.2578125	12043.0869140625	1
33479.1640625	11972.759765625	1
33426.81640625	11959.388671875	1
33621.6953125	12092.5927734375	1
33484.57421875	12059.7578125	1
33480.3671875	12103.869140625	1
33631.2109375	12228.60546875	1
33632.9921875	12300.474609375	1
33553.91796875	12258.111328125	1
33586.2109375	12220.642578125	1
33549.55859375	12173.2529296875	1
33608.57421875	12172.0751953125	1
33581.87109375	12167.2919921875	1
33566.6328125	12130.326171875	1
33624.234375	12132.9755859375	1
33517.640625	12134.8798828125	1
34268.37890625	12350.107421875	1
34307.66796875	12389.76953125	1
34308.8046875	12355.2919921875	1
34272.2265625	12416.1318359375	1
34218.6953125	12366.4833984375	1
34200.765625	12403.671875	1
34178.0859375	12373.1103515625	1
34540.921875	12258.5	1
34639.19140625	12284.162109375	1
34554.40625	12306.1875	1
34529.29296875	12284.0498046875	1
34553.234375	12554.5712890625	1
34535.61328125	12599.767578125	1
34800.41015625	12421.4365234375	1
34549.12890625	12525.3984375	1
34588.125	12508.2060546875	1
34558.20703125	12425.802734375	1
34584.33984375	12332.64453125	1
34548.76953125	12381.708984375	1
34561.84375	12349.8916015625	1
34505.140625	12306.396484375	1
34462.7578125	12390.3291015625	1
34512.33203125	12330.9931640625	1
34484.0078125	12271.5498046875	1
34384.15625	12461.015625	1
34343.7109375	12426.7236328125	1
34353.79296875	12391.2568359375	1
34424.7578125	12422.123046875	1
34376.94921875	12275.328125	1
34373.921875	12040.771484375	1
34429.7578125	12071.9111328125	1
34518.9453125	12051.55078125	1
34394.77734375	12175.095703125	1
34330.3125	11963.2314453125	1
34412.18359375	12015.8505859375	1
34405.01171875	11964.9013671875	1
34348.47265625	11997.3173828125	1
34449.09375	12188.34765625	1
34605.34375	12187.0693359375	1
34493.234375	12240.1298828125	1
34475.48046875	12195.1015625	1
34500.69921875	12218.2109375	1
34651.69140625	12260.203125	1
34645.51953125	12239.1484375	1
34301.46484375	12191.271484375	1
34289.9609375	12068.1845703125	1
34325.26171875	12217.6533203125	1
34341.62109375	12282.9521484375	1
34341.70703125	12360.3046875	1
34332.171875	12323.4169921875	1
34284.37890625	12299.37109375	1
34301.5859375	12259.74609375	1
34338.93359375	12247.9326171875	1
34497.5859375	11965.0078125	1
34505.95703125	12009.822265625	1
36670.87109375	12596.7353515625	1
36635.19140625	12482.6142578125	1
36701.8203125	12575.318359375	1
36676.90234375	12529.6884765625	1
36689.33984375	12551.7451171875	1
36710.3125	12516.2373046875	1
36629.86328125	12101.2587890625	1
36633.80859375	12174.15625	1
36678.56640625	11971.6083984375	1
38488.86328125	12368.0068359375	1
38492.36328125	12526.3408203125	1
38480.94921875	12499.5908203125	1
39326.23046875	11982.376953125	1
39346.35546875	12004.4423828125	1
39361.03125	12023.52734375	1
39371.06640625	12168.2021484375	1
39366.1875	12130.140625	1
38424.53125	12319.333984375	1
38456.33203125	12327.8232421875	1
37550.10546875	12297.5078125	1
38401.3203125	12240.2099609375	1
38510.625	12234.041015625	1
38471.33203125	12188.15625	1
38435.11328125	12556.9306640625	1
38427.7734375	12593.41015625	1
38383.27734375	12592.83984375	1
38428.92578125	12154.587890625	1
38481.44921875	12136.7939453125	1
38444.4609375	12130.3984375	1
38416.6015625	12111.8037109375	1
37502.171875	12090.064453125	1
37534.33984375	12084.8896484375	1
37539.65234375	12041.8642578125	1
37520.3359375	12117.1279296875	1
37610.51953125	12564.92578125	1
37596.62890625	12601.9140625	1
37578.62890625	12562.6611328125	1
37564.73828125	12075.7109375	1
37596.23828125	12530.2216796875	1
37597.35546875	12359.8916015625	1
37492.28515625	12038.2373046875	1
36705.31640625	11983.220703125	1
38411.8203125	12071.84765625	1
38442.07421875	12070.9462890625	1
37599.3359375	11934.5546875	1
37547.94140625	11994.1513671875	1
37533.52734375	11963.033203125	1
37576.96484375	11950.74609375	1
37566.39453125	11966.3837890625	1
37554.98828125	11929.2802734375	1
37509.3046875	12576.27734375	1
37548.98828125	12586.8251953125	1
37540.59375	12529.767578125	1
37556.9453125	12382.1845703125	1
37566.7578125	12443.265625	1
37540.07421875	12468.919921875	1
37509.89453125	12501.947265625	1
37507.91796875	12476.1806640625	1
37511.29296875	12445.6552734375	1
33898.55078125	12396.720703125	1
33967.75390625	12413.2919921875	1
34051.84765625	12411.294921875	1
34149.75390625	12382.28125	1
33936.90234375	12575.4072265625	1
33956.2421875	12550.5478515625	1
34073.3671875	12554.5341796875	1
33977.1953125	12522.18359375	1
34143.71484375	12439.0419921875	1
34167.8515625	12467.8857421875	1
34126.8046875	12471.9765625	1
34099.25	12496.5087890625	1
34238.671875	12391.8662109375	1
34102.99609375	12585.568359375	1
